"","id","host_id","host_response_time","host_response_rate","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","latitude","longitude","is_location_exact","property_type","room_type","bathrooms","bedrooms","beds","bed_type","price","security_deposit","guests_included","extra_people","minimum_nights","availability_365","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","calculated_host_listings_count","reviews_per_month"
"6578",12389378,19388963,"N/A",94.4716824447766,"f",1,"t","t",37.7407460840997,-122.410991220111,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$95.00","$250.00",1,"$0.00",4,5,100,10,10,8,8,8,10,"f","moderate",1,0.11
"6579",6688004,35005343,"within an hour",100,"f",1,"t","f",37.7425680784405,-122.413591236269,"t","House","Private room",1,1,1,"Real Bed","$110.00","",1,"$20.00",3,156,95,10,9,10,10,10,9,"f","strict",1,2.65
"6580",1077082,18732,"within a few hours",100,"t",1,"t","t",37.7434823411133,-122.412081392635,"t","Condominium","Private room",1,1,1,"Real Bed","$125.00","$500.00",1,"$30.00",4,356,100,10,10,10,10,10,8,"f","strict",1,0.1
"6581",4476390,5215262,"within a few hours",100,"f",4,"t","t",37.7336607574941,-122.427103808863,"t","Apartment","Entire home/apt",1,1,2,"Real Bed","$100.00","$150.00",1,"$0.00",30,337,86,9,9,10,9,8,9,"f","strict",4,1.19
"6582",10616275,17536951,"within an hour",90,"t",4,"t","t",37.7425914198247,-122.421422213299,"t","Apartment","Private room",1,1,1,"Real Bed","$100.00","$100.00",1,"$0.00",2,2,100,10,10,10,10,10,10,"f","moderate",4,2.54
"6583",4710280,3694427,"within an hour",100,"t",1,"t","t",37.7432540495016,-122.416393094675,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$185.00","",2,"$25.00",2,259,97,10,10,10,10,10,10,"f","moderate",1,4.18
"6584",820076,4307164,"within an hour",100,"f",3,"t","t",37.7349547999815,-122.427236492545,"t","House","Private room",2.5,1,1,"Real Bed","$79.00","$100.00",1,"$0.00",3,345,90,10,9,9,9,9,9,"f","moderate",3,4.07
"6585",3895335,1525506,"N/A",94.4716824447766,"f",1,"t","t",37.7367073195986,-122.414424337786,"t","Condominium","Private room",1,1,1,"Real Bed","$90.00","$100.00",1,"$0.00",30,0,93,10,8,10,9,9,8,"f","moderate",1,0.39
"6586",6822070,35728196,"within an hour",100,"f",1,"t","t",37.7409632530736,-122.416564778549,"t","House","Entire home/apt",1,1,2,"Real Bed","$159.00","$150.00",3,"$50.00",1,0,95,10,10,10,10,10,10,"f","moderate",1,1.77
"6587",8568826,34799523,"within a few hours",100,"f",2,"t","t",37.7426249380007,-122.408750399207,"t","House","Private room",1,1,1,"Real Bed","$90.00","$100.00",1,"$25.00",2,365,96,10,10,10,10,9,9,"f","strict",2,0.62
"6588",229319,12798954,"within a day",100,"f",3,"t","t",37.7381871588153,-122.415662949938,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$175.00","$500.00",2,"$25.00",1,61,97,10,10,10,10,9,9,"f","strict",1,0.29
"6589",1408932,7598687,"within an hour",100,"f",1,"t","f",37.7438871248268,-122.411293301756,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$76.00","$500.00",1,"$15.00",2,84,96,10,10,10,10,9,9,"f","strict",1,1.98
"6590",10567595,45040916,"within a few hours",100,"f",3,"t","t",37.7418168300204,-122.408956574372,"f","House","Private room",2,1,2,"Airbed","$125.00","",1,"$50.00",1,365,100,10,10,10,10,9,10,"f","strict",3,0.3
"6591",6821152,24718640,"within a few hours",100,"f",1,"t","t",37.737370591807,-122.410448641226,"t","House","Private room",1,1,1,"Real Bed","$50.00","",1,"$0.00",1,0,92,10,8,10,10,8,8,"f","flexible",1,0.29
"6592",32414,140251,"within a few hours",100,"f",1,"t","f",37.7402545056537,-122.412590872936,"t","Other","Entire home/apt",1,1,2,"Real Bed","$150.00","$200.00",2,"$10.00",30,181,96,10,10,10,10,9,9,"f","strict",1,1.14
"6593",4816543,6985248,"N/A",94.4716824447766,"f",1,"t","t",37.7396657753125,-122.41857888694,"t","House","Entire home/apt",1,1,1,"Real Bed","$185.00","",1,"$0.00",7,16,97,10,10,10,10,9,10,"f","moderate",1,0.38
"6594",130665,643143,"within an hour",100,"t",1,"t","t",37.7335014664772,-122.428681481213,"t","Apartment","Entire home/apt",1,0,2,"Real Bed","$140.00","$200.00",2,"$10.00",3,222,95,10,10,10,10,9,10,"f","strict",1,1.21
"6595",15957623,30075056,"within a few hours",100,"f",4,"t","t",37.7468889475979,-122.416980455288,"f","House","Entire home/apt",3,4,5,"Real Bed","$500.00","$800.00",1,"$0.00",4,27,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",4,NA
"6596",10960391,5017770,"within an hour",100,"f",1,"t","t",37.7373973710503,-122.417051018169,"f","Other","Entire home/apt",1,1,1,"Real Bed","$220.00","$200.00",2,"$20.00",2,16,96,10,9,10,10,10,9,"f","strict",1,1.68
"6597",196090,954250,"within a day",50,"f",1,"t","t",37.7372550873597,-122.410811121262,"t","House","Private room",1,1,1,"Real Bed","$85.00","",1,"$10.00",7,139,95,9,8,10,10,9,10,"f","moderate",1,0.42
"6598",7390000,6608241,"N/A",94.4716824447766,"f",1,"t","t",37.7436706216508,-122.406959036014,"t","Apartment","Private room",1,1,1,"Real Bed","$58.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"t","flexible",1,NA
"6599",11533673,60838715,"within an hour",100,"f",1,"t","f",37.7447917893061,-122.411522449876,"t","Apartment","Entire home/apt",1.5,2,3,"Real Bed","$155.00","$500.00",4,"$20.00",2,0,95,9,9,9,10,9,9,"t","strict",1,2.5
"6600",11546695,46585669,"N/A",94.4716824447766,"f",0,"t","t",37.7460548038318,-122.415263202242,"t","Apartment","Private room",1,1,1,"Real Bed","$250.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"6601",10661953,17536951,"within an hour",90,"t",4,"t","t",37.7428689110393,-122.422062897994,"t","Apartment","Private room",1,1,1,"Real Bed","$75.00","$100.00",1,"$0.00",2,3,96,10,10,10,10,9,9,"f","moderate",4,3.68
"6602",7345468,58316,"N/A",94.4716824447766,"f",1,"t","t",37.7330961327419,-122.432613381329,"t","House","Entire home/apt",1,0,2,"Real Bed","$220.00","$500.00",2,"$25.00",3,0,98,10,10,10,10,10,10,"f","flexible",1,1.6
"6603",13148133,6393912,"within an hour",100,"f",1,"t","t",37.7379031102153,-122.416490049234,"t","Condominium","Entire home/apt",1,2,2,"Real Bed","$220.00","",1,"$0.00",3,4,97,10,9,10,10,9,10,"t","moderate",1,1.52
"6604",6438705,33616486,"N/A",94.4716824447766,"f",1,"t","f",37.7389701096625,-122.415432628238,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$150.00","$200.00",1,"$0.00",3,0,95,10,10,10,10,9,10,"f","moderate",1,0.18
"6605",883937,1611701,"within a few hours",100,"t",1,"t","t",37.7465014858483,-122.409893104285,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$165.00","$300.00",1,"$0.00",4,269,97,10,10,10,10,10,10,"f","moderate",1,2.01
"6606",7699710,19655055,"N/A",94.4716824447766,"f",1,"t","t",37.7395718904261,-122.414251808093,"t","House","Entire home/apt",2.5,3,4,"Real Bed","$300.00","",1,"$0.00",3,0,100,10,10,10,10,10,10,"f","strict",1,0.11
"6607",867530,4422469,"within a few hours",100,"f",1,"t","t",37.7382219635762,-122.422334076149,"t","Apartment","Entire home/apt",1,1,2,"Real Bed","$120.00","$100.00",2,"$15.00",2,202,94,10,10,10,10,9,9,"f","moderate",1,2.98
"6608",82919,451471,"within an hour",100,"f",3,"t","t",37.7342981982552,-122.420921340754,"t","House","Private room",1,1,1,"Real Bed","$95.00","$100.00",1,"$10.00",2,75,91,9,9,10,10,9,9,"t","moderate",3,3.39
"6609",16073408,554399,"within an hour",100,"f",2,"t","t",37.7383037958828,-122.409739412724,"t","House","Private room",1,1,1,"Real Bed","$75.00","$150.00",2,"$20.00",2,62,97,10,10,9,10,10,10,"f","strict",2,2.09
"6610",10812359,15349148,"N/A",94.4716824447766,"f",1,"t","t",37.7321930872071,-122.422610378703,"t","House","Private room",1,1,1,"Real Bed","$65.00","",1,"$0.00",1,0,100,10,8,10,10,10,10,"f","flexible",1,0.08
"6611",1932175,669175,"within a few hours",100,"f",1,"t","t",37.7459087584519,-122.410065749484,"t","House","Entire home/apt",1,1,1,"Real Bed","$275.00","$500.00",2,"$50.00",2,182,100,10,10,10,10,9,9,"f","strict",1,1.22
"6612",5520863,286128,"N/A",94.4716824447766,"f",1,"t","t",37.7369501400856,-122.42400054829,"t","House","Entire home/apt",2,3,4,"Real Bed","$349.00","$800.00",4,"$50.00",3,10,87,9,8,10,9,8,8,"f","strict",1,0.27
"6613",10993090,57041053,"within an hour",100,"t",1,"t","t",37.7419688299909,-122.421920554092,"t","Apartment","Entire home/apt",1,0,1,"Real Bed","$185.00","$250.00",1,"$0.00",2,177,99,10,9,10,10,9,10,"f","flexible",1,1.32
"6614",7028127,17536951,"within an hour",90,"t",4,"t","t",37.7433099186364,-122.419738601145,"t","Apartment","Entire home/apt",1,4,4,"Real Bed","$250.00","$500.00",6,"$0.00",2,9,98,10,10,10,10,9,10,"f","moderate",4,4.09
"6615",10911128,48533928,"N/A",94.4716824447766,"f",1,"t","t",37.7371069334646,-122.418000857292,"t","House","Entire home/apt",2,4,4,"Real Bed","$700.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"6616",10632584,10313206,"within an hour",100,"t",1,"t","t",37.7416974251844,-122.411813782954,"t","House","Entire home/apt",1,3,4,"Real Bed","$350.00","",1,"$0.00",2,109,100,10,10,10,10,10,10,"f","moderate",1,2.35
"6617",13436680,7155763,"N/A",94.4716824447766,"f",1,"t","t",37.7454413836022,-122.419558583109,"t","Apartment","Entire home/apt",1,1,2,"Real Bed","$200.00","$250.00",1,"$0.00",2,0,100,10,9,10,10,9,9,"f","moderate",1,0.24
"6618",10091236,11098043,"within a few hours",100,"f",2,"t","t",37.7479965842583,-122.40575888551,"t","House","Entire home/apt",2,3,4,"Real Bed","$260.00","$500.00",1,"$0.00",7,0,100,10,10,10,8,10,10,"f","moderate",2,0.13
"6619",15465170,48171824,"within a few hours",100,"t",3,"t","f",37.7435340336051,-122.421706909174,"t","Other","Entire home/apt",1,0,1,"Real Bed","$1,050.00","$300.00",1,"$0.00",1,362,100,10,10,10,10,10,10,"f","strict",3,0.66
"6620",7502419,20071878,"N/A",94.4716824447766,"f",1,"t","f",37.7456539320564,-122.408598219035,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$235.00","",1,"$0.00",2,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"6621",2488837,5215262,"within a few hours",100,"f",4,"t","t",37.7329057946084,-122.425688798872,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$140.00","$150.00",6,"$25.00",30,363,93,10,10,10,10,9,9,"f","strict",4,1.64
"6622",11434490,3452089,"within a day",100,"t",1,"t","t",37.7405798263106,-122.415805827917,"t","House","Entire home/apt",1,2,2,"Real Bed","$200.00","$200.00",1,"$0.00",3,248,98,10,10,10,10,10,10,"f","strict",1,2.63
"6623",2984463,15221926,"within a few hours",100,"t",1,"t","t",37.7475305773795,-122.421289777598,"t","House","Private room",1,1,1,"Real Bed","$145.00","",2,"$69.00",1,354,97,10,10,10,10,10,9,"f","moderate",1,3.87
"6624",10812543,7058148,"N/A",94.4716824447766,"f",1,"t","f",37.7481682139513,-122.418663253006,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$300.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","moderate",1,NA
"6625",2987484,15233507,"within a day",75,"f",2,"t","t",37.738462523817,-122.417553074173,"t","House","Entire home/apt",2,3,4,"Real Bed","$200.00","",1,"$0.00",4,152,100,10,10,10,10,6,8,"f","strict",1,0.03
"6626",15383658,17536951,"within an hour",90,"t",4,"t","t",37.7429428972251,-122.419899238361,"t","Apartment","Private room",1,1,1,"Real Bed","$60.00","$100.00",1,"$0.00",2,3,94,10,10,10,10,9,9,"f","moderate",4,3.39
"6627",11418638,243050,"within an hour",100,"t",1,"t","t",37.7356730208075,-122.423000467456,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$159.00","",1,"$0.00",2,337,98,10,10,10,10,10,10,"t","moderate",1,3.76
"6628",15252502,48171824,"within a few hours",100,"t",3,"t","f",37.7436129782165,-122.422615430111,"t","House","Entire home/apt",1,0,1,"Real Bed","$675.00","",1,"$0.00",1,362,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",3,NA
"6629",8272898,20953000,"within an hour",100,"t",2,"t","t",37.7433800191581,-122.423956584897,"t","House","Entire home/apt",1,2,2,"Real Bed","$189.00","$300.00",1,"$15.00",1,30,100,10,10,10,10,10,10,"f","flexible",2,0.56
"6630",3095010,1892416,"N/A",94.4716824447766,"f",1,"t","t",37.7339240092706,-122.428105366517,"t","Apartment","Entire home/apt",1,1,2,"Real Bed","$148.00","$250.00",2,"$15.00",2,0,94,10,10,10,10,8,9,"f","flexible",1,0.3
"6631",16824774,3554374,"within an hour",100,"f",1,"t","t",37.7457657673452,-122.423934721567,"t","House","Entire home/apt",1,0,1,"Real Bed","$125.00","",3,"$50.00",3,197,100,10,10,10,10,10,10,"f","moderate",1,5
"6632",9927068,49753105,"N/A",94.4716824447766,"f",1,"t","f",37.7362167195039,-122.426771455285,"t","House","Private room",1,1,1,"Real Bed","$60.00","",1,"$0.00",7,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"6633",12155285,2915179,"within a day",100,"f",1,"t","t",37.7466194333512,-122.415032323791,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$225.00","",2,"$25.00",2,39,94,10,9,10,10,10,9,"f","moderate",1,0.64
"6634",702819,3608449,"within an hour",100,"t",9,"t","t",37.744084789655,-122.409918081835,"t","House","Private room",2,1,2,"Real Bed","$129.00","$250.00",2,"$35.00",2,324,97,10,10,10,10,10,9,"t","moderate",5,1.59
"6635",1525886,8141679,"within an hour",100,"t",1,"t","t",37.7469295077908,-122.41684309321,"t","House","Private room",1,1,1,"Real Bed","$140.00","$475.00",2,"$60.00",2,354,100,10,10,10,10,10,10,"f","flexible",1,1.44
"6636",10946042,6148678,"N/A",94.4716824447766,"f",2,"t","t",37.7461851545998,-122.423430630997,"t","Townhouse","Private room",1,1,2,"Real Bed","$180.00","",1,"$0.00",1,0,40,8,4,8,8,10,4,"f","flexible",2,0.08
"6637",3415751,5885828,"within a day",70,"f",2,"t","t",37.7476049901513,-122.405650491721,"t","House","Entire home/apt",2,3,3,"Real Bed","$300.00","$1,000.00",5,"$25.00",1,364,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",2,NA
"6638",16071302,4211903,"within a few hours",100,"t",1,"t","t",37.7439576806798,-122.409189479741,"t","House","Entire home/apt",2,3,3,"Real Bed","$249.00","$500.00",1,"$0.00",1,151,99,10,10,10,10,10,10,"f","strict",1,5.93
"6639",14727798,91532551,"a few days or more",0,"f",1,"t","f",37.7435735023652,-122.416796051521,"t","Apartment","Entire home/apt",1,3,3,"Real Bed","$250.00","",2,"$30.00",2,9,92,9,10,10,10,10,10,"t","flexible",1,0.8
"6640",2242739,11431326,"N/A",94.4716824447766,"f",1,"t","t",37.7464943392821,-122.407436318802,"t","Apartment","Entire home/apt",1,2,1,"Pull-out Sofa","$135.00","$400.00",2,"$0.00",7,348,95,9,10,10,10,9,9,"f","strict",1,0.12
"6641",3569750,1363457,"within a few hours",100,"f",1,"t","t",37.7467090504488,-122.405685382325,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$155.00","$175.00",2,"$0.00",3,124,97,10,10,10,10,10,10,"f","strict",1,2.54
"6642",4093807,3608449,"within an hour",100,"t",9,"t","t",37.7438349005331,-122.409594714614,"t","House","Private room",1,1,1,"Real Bed","$129.00","$250.00",1,"$0.00",2,354,99,10,10,10,10,9,10,"t","moderate",5,2.71
"6643",6453006,2801594,"within a few hours",100,"f",1,"t","t",37.7417245693026,-122.4085089787,"t","House","Private room",1,1,1,"Real Bed","$135.00","$300.00",3,"$0.00",3,363,97,10,10,10,10,10,9,"f","strict",1,2.39
"6644",2455313,12556651,"within an hour",100,"t",2,"t","t",37.7417584261888,-122.418031849017,"t","House","Entire home/apt",2,4,5,"Real Bed","$315.00","",5,"$10.00",30,0,93,9,10,10,10,10,9,"f","strict",1,0.71
"6645",13788942,5788289,"N/A",94.4716824447766,"f",1,"t","t",37.7393168016769,-122.422201045211,"t","Apartment","Private room",1,1,1,"Real Bed","$149.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"6646",11419262,31339,"within an hour",100,"f",1,"t","t",37.7381565381339,-122.41610925839,"t","House","Private room",1,1,1,"Real Bed","$80.00","",2,"$20.00",2,183,92,9,9,10,10,9,9,"f","moderate",1,2.21
"6647",15775423,6865905,"within an hour",100,"t",4,"t","t",37.7343762276766,-122.417896911655,"t","Guesthouse","Entire home/apt",4,4,5,"Real Bed","$395.00","$1,200.00",4,"$50.00",2,120,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"t","strict",2,NA
"6648",4105892,21235826,"within an hour",100,"t",3,"t","t",37.7446077584957,-122.409658709366,"t","House","Private room",2,1,2,"Real Bed","$129.00","$250.00",2,"$35.00",2,331,96,10,9,10,10,10,9,"t","moderate",3,1.91
"6649",4093438,18287458,"N/A",94.4716824447766,"f",1,"t","f",37.7382320632773,-122.41854675652,"f","Apartment","Entire home/apt",1,0,1,"Real Bed","$143.00","",1,"$0.00",1,0,100,10,10,10,10,8,8,"f","flexible",1,0.03
"6650",12545727,6152798,"N/A",94.4716824447766,"f",1,"t","t",37.7394784689928,-122.413243772427,"t","House","Private room",1,1,1,"Real Bed","$64.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"6651",849858,4436937,"within a few hours",100,"t",1,"t","t",37.7377387689685,-122.416219702171,"t","House","Private room",1,1,1,"Real Bed","$100.00","$200.00",2,"$0.00",2,157,99,10,10,10,10,10,10,"f","strict",1,2.4
"6652",15513030,12609098,"N/A",94.4716824447766,"f",1,"t","t",37.7471201511706,-122.424600292941,"t","Apartment","Private room",1,1,1,"Real Bed","$59.00","",1,"$0.00",3,152,80,6,8,10,10,10,10,"f","flexible",1,0.32
"6653",2028997,4885938,"N/A",94.4716824447766,"f",2,"t","t",37.7477230148938,-122.423817653652,"t","House","Entire home/apt",1,2,4,"Real Bed","$250.00","$500.00",1,"$0.00",3,0,90,9,8,10,10,10,9,"f","flexible",1,0.18
"6654",6469686,21420263,"N/A",94.4716824447766,"f",1,"t","t",37.7455879810919,-122.40856784406,"t","Apartment","Private room",1,1,1,"Real Bed","$70.00","",1,"$0.00",1,0,100,10,10,10,10,9,10,"f","flexible",1,0.09
"6655",5005492,3411905,"N/A",94.4716824447766,"f",1,"t","t",37.7457956044777,-122.419686240222,"t","Apartment","Private room",1,1,1,"Real Bed","$120.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"6656",1456153,2059233,"within a few hours",100,"f",2,"t","t",37.7450406961942,-122.406140599745,"t","House","Entire home/apt",1,2,4,"Real Bed","$259.00","$400.00",4,"$25.00",5,166,95,10,10,10,10,9,9,"f","strict",2,1.01
"6657",7092207,8169377,"N/A",94.4716824447766,"f",1,"t","t",37.7445504179678,-122.420834309432,"t","Apartment","Entire home/apt",2,3,3,"Real Bed","$1,200.00","",1,"$0.00",1,0,100,10,10,10,10,10,10,"f","flexible",1,0.05
"6658",14088130,84727475,"within a few hours",100,"f",1,"t","f",37.7361609734101,-122.413556793656,"t","House","Private room",1,1,1,"Real Bed","$150.00","",1,"$0.00",3,76,100,10,10,10,10,10,10,"f","flexible",1,2
"6659",3946395,359673,"N/A",94.4716824447766,"f",1,"t","t",37.743764084262,-122.408986845567,"t","House","Private room",1.5,1,1,"Real Bed","$120.00","$100.00",1,"$15.00",3,290,92,9,10,10,10,9,9,"f","moderate",1,1.12
"6660",15447960,56505206,"within an hour",100,"f",3,"t","f",37.7339656143279,-122.427318103972,"t","Apartment","Entire home/apt",1,1,2,"Real Bed","$110.00","",1,"$0.00",2,331,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"6661",4365969,22662933,"within an hour",100,"t",1,"t","t",37.7335517579221,-122.430999065386,"t","House","Entire home/apt",1,0,1,"Real Bed","$109.00","",2,"$25.00",2,321,99,10,10,10,10,10,10,"f","strict",1,5.34
"6662",15512995,1865162,"within a few hours",100,"f",1,"t","t",37.7465086982226,-122.4103159446,"t","House","Entire home/apt",3.5,3,3,"Real Bed","$450.00","$500.00",1,"$0.00",4,17,100,10,10,10,10,10,10,"f","strict",1,0.55
"6663",11089277,57275354,"N/A",94.4716824447766,"f",1,"t","f",37.746264234326,-122.415862802942,"t","Apartment","Entire home/apt",1,1,3,"Real Bed","$200.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"6664",14464362,796385,"within an hour",100,"t",4,"t","t",37.7470937345165,-122.409843850777,"t","House","Private room",2,1,1,"Real Bed","$90.00","$100.00",1,"$15.00",2,75,99,10,9,10,10,10,10,"t","moderate",4,4.84
"6665",2356554,10436280,"within an hour",100,"f",1,"t","t",37.7335175736588,-122.417064231328,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$125.00","$150.00",1,"$0.00",2,306,95,10,10,10,10,9,9,"f","strict",1,2.89
"6666",1652064,8761942,"within a day",100,"f",2,"t","t",37.7365518953913,-122.415887279515,"t","House","Entire home/apt",2,2,3,"Real Bed","$188.00","",2,"$40.00",2,2,96,9,9,10,10,10,10,"f","moderate",2,0.95
"6667",6438454,24170093,"N/A",94.4716824447766,"f",1,"t","t",37.74661371626,-122.414381604902,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$160.00","$350.00",4,"$35.00",2,0,95,10,10,10,10,9,10,"f","moderate",1,0.76
"6668",5469480,454944,"within a few hours",100,"t",1,"t","t",37.7419626505723,-122.418920614942,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$195.00","$500.00",4,"$50.00",3,128,99,10,10,10,10,10,10,"f","moderate",1,2.15
"6669",10990382,5261264,"within a few hours",100,"f",1,"t","t",37.7478947638171,-122.408277028997,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$150.00","",4,"$50.00",2,31,95,10,8,10,10,10,9,"f","moderate",1,1.09
"6670",2178509,11111526,"within an hour",100,"t",1,"t","t",37.7412770612312,-122.421547305875,"t","House","Private room",2,1,1,"Real Bed","$105.00","$150.00",1,"$0.00",2,303,98,10,10,10,10,10,10,"t","moderate",1,5.72
"6671",915058,3608449,"within an hour",100,"t",9,"t","t",37.7444629529763,-122.408502054629,"t","House","Entire home/apt",2,4,7,"Real Bed","$800.00","$350.00",10,"$35.00",1,311,100,10,10,10,10,10,10,"f","moderate",5,0.16
"6672",8762966,21289346,"N/A",94.4716824447766,"f",1,"t","f",37.7444484485953,-122.41682452569,"t","House","Entire home/apt",2,3,4,"Real Bed","$300.00","",1,"$0.00",5,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"6673",9188845,47804679,"within an hour",100,"t",2,"t","t",37.7322750376014,-122.414950346168,"t","Condominium","Private room",1,1,1,"Real Bed","$75.00","",2,"$50.00",1,49,97,10,10,10,10,9,10,"t","moderate",2,6.51
"6674",10564295,54490281,"within an hour",100,"f",1,"t","t",37.7402072361802,-122.412129744604,"f","Apartment","Private room",1,1,1,"Real Bed","$85.00","$200.00",1,"$0.00",30,365,93,10,9,9,9,10,9,"f","moderate",1,1.64
"6675",8336042,1491922,"within an hour",100,"t",2,"t","t",37.7472762007683,-122.40765609057,"t","House","Entire home/apt",1,0,1,"Real Bed","$185.00","",2,"$50.00",3,72,98,10,10,10,10,10,10,"f","moderate",2,3.1
"6676",16406118,47804679,"within an hour",100,"t",2,"t","t",37.7340824784962,-122.413598032159,"t","Condominium","Private room",1,1,1,"Real Bed","$100.00","",2,"$50.00",1,27,98,10,10,10,10,9,10,"t","moderate",2,6.6
"6677",11169030,5154041,"N/A",94.4716824447766,"t",2,"t","f",37.7345906877216,-122.419684248008,"t","House","Private room",1,1,2,"Real Bed","$130.00","$300.00",1,"$20.00",2,61,100,10,10,10,10,10,10,"f","moderate",2,0.52
"6678",3093070,3608449,"within an hour",100,"t",9,"t","t",37.7446349264129,-122.408625577981,"t","House","Private room",1,2,4,"Real Bed","$350.00","$250.00",4,"$0.00",2,311,100,10,10,10,10,10,10,"t","moderate",5,1
"6679",6648062,34799523,"within a few hours",100,"f",2,"t","t",37.7413534892441,-122.409384136379,"t","Bed & Breakfast","Private room",1,1,1,"Real Bed","$90.00","$100.00",1,"$25.00",2,346,93,10,10,10,10,9,9,"f","strict",2,0.97
"6680",11888682,8280568,"within a few hours",100,"t",2,"t","t",37.7462525147303,-122.423611776476,"t","Condominium","Private room",1,1,1,"Real Bed","$175.00","$150.00",1,"$0.00",3,2,100,10,10,10,10,10,10,"f","moderate",2,0.89
"6681",995535,360644,"within an hour",100,"t",1,"t","t",37.7370520721391,-122.417517439273,"t","House","Private room",1,1,1,"Real Bed","$135.00","",2,"$0.00",2,364,98,10,10,10,10,10,9,"f","strict",1,1.97
"6682",6108439,15288029,"within an hour",100,"f",2,"t","t",37.7395144624912,-122.413727284902,"t","House","Entire home/apt",1,3,4,"Real Bed","$245.00","$500.00",1,"$0.00",2,0,100,10,10,10,10,10,10,"f","moderate",1,0.42
"6683",6305014,32794632,"within an hour",100,"t",1,"t","f",37.7401119922803,-122.414281832576,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$220.00","$400.00",2,"$20.00",30,354,97,10,10,10,9,10,9,"f","moderate",1,3.62
"6684",12956913,16404246,"within an hour",100,"t",4,"t","t",37.7341813378607,-122.418136585117,"f","House","Entire home/apt",5,5,5,"Real Bed","$695.00","$1,500.00",1,"$50.00",3,120,100,10,10,10,10,9,10,"f","strict",2,1.67
"6685",9597996,825290,"N/A",94.4716824447766,"f",1,"t","f",37.7479464591778,-122.417363664777,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$135.00","",1,"$0.00",7,0,93,9,9,9,9,9,9,"f","strict",1,0.23
